YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
96 01 01 00 318  5.6  6.9   .76  4.17  3.92 999 1013.2   4.8   7.1 999.0 99.0
96 01 01 01 318  4.6  5.7   .65  4.00  3.85 999 1013.2   4.9   7.1 999.0 99.0
96 01 01 02 324  4.1  6.2   .64  4.17  4.07 999 1013.0   5.0   7.1 999.0 99.0
96 01 01 03 336  4.1  5.9   .72  4.17  4.07 999 1012.8   5.3   7.1 999.0 99.0
96 01 01 04   5  4.7  5.9   .60  4.17  4.11 999 1012.7   5.2   7.1 999.0 99.0
96 01 01 05   6  4.6  6.2   .62  4.17  4.03 999 1012.5   5.3   7.1 999.0 99.0
96 01 01 06   6  4.3  5.9   .52  6.67  3.85 999 1012.5   5.1   7.1 999.0 99.0
96 01 01 07  25  4.0  5.3   .53  6.25  4.07 999 1012.5   5.0   7.1 999.0 99.0
96 01 01 08  19  5.9  7.5   .55  6.67  3.71 999 1012.2   5.0   7.1 999.0 99.0
96 01 01 09  28  5.2  7.2   .55  3.23  3.63 999 1011.7   4.4   7.0 999.0 99.0
96 01 01 10  35  8.4 10.5   .68  3.33  3.53 999 1011.8   3.4   7.1 999.0 99.0
96 01 01 11  32  7.9  9.5 99.00 99.00 99.00 999 1012.5   3.0   7.0 999.0 99.0
96 01 01 12  31  8.0 10.1  1.02  4.17  3.87 999 1012.9   2.4   7.0 999.0 99.0
96 01 01 13  29  8.9 10.7  1.05  4.55  3.98 999 1013.2   2.0   7.1 999.0 99.0
96 01 01 14  31  9.8 11.9  1.29  5.00  4.09 999 1014.1   1.4   7.0 999.0 99.0
96 01 01 15  23  8.9 11.2  1.33  5.00  4.09 999 1015.4    .6   7.0 999.0 99.0
96 01 01 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
96 01 01 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
96 01 01 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
96 01 01 19  16  7.3  9.9  1.17  5.26  4.07 999 1014.6   -.7   7.0 999.0 99.0
96 01 01 20  32  5.8  7.6  1.07  5.26  4.14 999 1014.8   -.5   7.0 999.0 99.0
96 01 01 21  22  6.6  8.8  1.08  5.56  4.38 999 1014.6   -.5   7.0 999.0 99.0
96 01 01 22  21  5.4  8.1  1.14  5.56  4.28 999 1014.8   -.6   7.0 999.0 99.0
96 01 01 23  28  5.1  6.9  1.14  5.88  4.32 999 1014.9   -.5   7.0 999.0 99.0
96 01 02 00  23  4.3  5.6  1.06  5.88  4.39 999 1014.8    .1   7.0 999.0 99.0
96 01 02 01  17  4.5  6.1   .98  5.88  4.38 999 1015.0   -.1   7.0 999.0 99.0
96 01 02 02  30  3.4  5.2   .88  5.56  4.19 999 1015.6   -.2   7.0 999.0 99.0
96 01 02 03  55  3.2  5.4   .79  5.26  4.01 999 1015.6   -.3   7.0 999.0 99.0
96 01 02 04  46  3.5  6.0   .73  4.55  4.07 999 1014.9   1.1   7.0 999.0 99.0
96 01 02 05  58  3.7  5.9   .68  5.26  4.05 999 1014.4    .3   7.0 999.0 99.0
96 01 02 06  74  3.3  4.6   .65  5.00  4.25 999 1014.1    .3   7.0 999.0 99.0
96 01 02 07  87  2.4  3.7   .61  4.55  4.16 999 1013.9    .5   7.0 999.0 99.0
96 01 02 08  88  1.2  2.3   .59  5.26  4.23 999 1014.0    .7   7.0 999.0 99.0
96 01 02 09 117  1.0  1.9   .55  4.35  4.17 999 1013.2   1.1   6.9 999.0 99.0
96 01 02 10  78  1.6  3.0   .58  4.55  4.34 999 1012.7   1.3   7.0 999.0 99.0
96 01 02 11  74  1.0  2.3   .52  4.55  4.26 999 1013.3   1.7   7.0 999.0 99.0
96 01 02 12  89  1.3  1.9   .55 12.50  4.83 999 1013.2   1.5   7.0 999.0 99.0
96 01 02 13  76  3.1  4.3   .53  5.00  4.54 999 1012.9   1.8   6.7 999.0 99.0
96 01 02 14  80  3.3  4.4   .54 10.00  4.95 999 1013.2   1.8   6.7 999.0 99.0
96 01 02 15  98  3.9  5.6   .56  9.09  5.38 999 1013.3   1.7   7.0 999.0 99.0
